date,open,high,low,close,adj close,volume
2022-12-30,34.790000915527344,35.29999923706055,33.849998474121094,34.81999969482422,34.81999969482422,1880400
2022-12-29,33.52000045776367,36.2400016784668,30.75,36.040000915527344,36.040000915527344,5149600
2022-12-28,37.7400016784668,38.2599983215332,35.31999969482422,36.369998931884766,36.369998931884766,2036000
2022-12-27,37.70000076293945,39.400001525878906,37.2599983215332,38.560001373291016,38.560001373291016,2326000
2022-12-23,39.220001220703125,39.79999923706055,37.86000061035156,38.459999084472656,38.459999084472656,2606600
2022-12-22,40.0099983215332,42.18999862670898,39.20000076293945,40.18999862670898,40.18999862670898,4817100
2022-12-21,38.59999847412109,39.65999984741211,37.59999847412109,39.34000015258789,39.34000015258789,2537600
2022-12-20,36.22999954223633,38.7400016784668,36.02999877929688,37.90999984741211,37.90999984741211,5255600
2022-12-19,35.470001220703125,37.45000076293945,34.0,37.119998931884766,37.119998931884766,7414100
2022-12-16,35.0,37.400001525878906,34.13999938964844,34.400001525878906,34.400001525878906,5221100
2022-12-15,33.470001220703125,34.88999938964844,32.5,33.31999969482422,33.31999969482422,2519300
2022-12-14,32.45000076293945,32.86000061035156,31.64999961853028,32.599998474121094,32.599998474121094,1056000
2022-12-13,33.08000183105469,33.20000076293945,31.59000015258789,32.25,32.25,2018900
2022-12-12,31.959999084472656,32.66999816894531,31.5,32.31999969482422,32.31999969482422,1655400
2022-12-09,32.900001525878906,35.290000915527344,32.70000076293945,33.13999938964844,33.13999938964844,3259600
2022-12-08,30.88999938964844,32.88999938964844,30.8700008392334,32.65999984741211,32.65999984741211,2809800
2022-12-07,28.5,29.34000015258789,28.32999992370605,29.21999931335449,29.21999931335449,2618400
2022-12-06,29.1200008392334,30.11000061035156,28.950000762939453,29.46999931335449,29.46999931335449,2496600
2022-12-05,31.809999465942383,32.720001220703125,28.64999961853028,28.959999084472656,28.959999084472656,2689600
2022-12-02,28.100000381469727,30.5,28.100000381469727,30.1299991607666,30.1299991607666,2338600
2022-12-01,27.670000076293945,28.68000030517578,27.34000015258789,28.36000061035156,28.36000061035156,1479600
2022-11-30,28.170000076293945,29.38999938964844,27.75,28.739999771118164,28.739999771118164,3317700
2022-11-29,26.18000030517578,27.34000015258789,26.0,26.96999931335449,26.96999931335449,1519500
2022-11-28,25.0,25.40999984741211,24.57999992370605,25.0,25.0,2307300
2022-11-25,25.530000686645508,25.71999931335449,25.030000686645508,25.030000686645508,25.030000686645508,588500
2022-11-23,26.0,26.5,25.200000762939453,26.01000022888184,26.01000022888184,1727400
2022-11-22,26.65999984741211,27.11000061035156,25.90999984741211,26.07999992370605,26.07999992370605,2354500
2022-11-21,28.299999237060547,28.299999237060547,26.959999084472656,27.1200008392334,27.1200008392334,3573000
2022-11-18,26.739999771118164,29.25,26.420000076293945,29.07999992370605,29.07999992370605,2326700
2022-11-17,25.290000915527344,28.1200008392334,25.07999992370605,26.489999771118164,26.489999771118164,1672200
2022-11-16,26.71999931335449,27.18000030517578,25.89999961853028,26.0,26.0,1079000
2022-11-15,26.88999938964844,28.790000915527344,26.81999969482422,27.15999984741211,27.15999984741211,3889800
2022-11-14,25.739999771118164,26.89999961853028,25.299999237060547,25.690000534057617,25.690000534057617,2691000
2022-11-11,28.71999931335449,28.71999931335449,24.170000076293945,25.809999465942383,25.809999465942383,4482600
2022-11-10,27.850000381469727,28.0,26.850000381469727,27.32999992370605,27.32999992370605,1764400
2022-11-09,27.5,27.89999961853028,26.530000686645508,26.75,26.75,1163500
2022-11-08,28.700000762939453,29.39999961853028,27.56999969482422,28.89999961853028,28.89999961853028,1700900
2022-11-07,29.709999084472656,29.88999938964844,28.68000030517578,28.93000030517578,28.93000030517578,2374400
2022-11-04,28.040000915527344,29.21999931335449,27.43000030517578,28.89999961853028,28.89999961853028,3932500
